,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1508,118,28,900,200,4.5,0.5,64,108,112,66,3,78,220,5,7,1,0.6,0,0,0.5
1509,22,24,500,200,3.5,0.5,82,94,72,98,4,15,440,6,7,1,0.8999999999999999,1,0,0.7
1510,84,54,600,300,1.0,0.25,30,22,48,52,5,68,80,4,1,1,0.5,1,1,0.7999999999999999
1511,126,60,800,800,4.0,0.75,4,120,56,46,5,46,140,8,2,0,0.5,0,1,0.7
1512,56,8,200,200,3.0,0.5,58,116,64,80,6,66,400,5,3,0,0.7999999999999999,0,0,0.6
1513,98,16,800,100,1.5,0.5,58,30,96,122,6,17,80,4,6,0,0.7999999999999999,0,1,0.8999999999999999
1514,34,14,700,400,1.5,0.75,80,28,88,84,3,58,220,4,3,1,0.7999999999999999,1,0,0.8999999999999999
1515,104,84,300,900,3.5,0.75,102,82,16,38,2,123,340,9,2,0,0.8999999999999999,1,0,0.8999999999999999
1516,114,102,500,500,1.0,0.5,98,112,88,88,5,113,320,3,4,1,0.8999999999999999,1,0,0.5
1517,30,120,500,100,2.0,0.75,72,8,56,66,2,60,200,9,1,1,0.7999999999999999,0,0,0.7
1518,32,106,100,500,1.0,0.75,92,104,96,56,2,57,420,7,4,1,0.5,1,1,0.8999999999999999
1519,90,118,600,300,3.5,0.75,106,50,64,16,1,74,200,6,3,1,0.7999999999999999,0,0,0.5
1520,76,48,200,900,4.5,0.5,46,58,56,66,2,17,200,5,5,0,0.7999999999999999,0,0,0.6
1521,74,16,300,200,2.5,0.5,58,42,40,22,2,48,280,9,2,1,0.5,0,0,0.7
1522,86,16,700,400,2.0,0.25,116,38,88,100,3,16,440,6,3,0,0.8999999999999999,0,1,0.5
1523,60,114,700,600,4.0,0.5,88,102,120,40,2,75,20,6,1,1,0.6,0,0,0.7
1524,76,14,100,200,4.0,0.5,70,60,104,28,5,110,340,3,6,1,0.8999999999999999,0,0,0.8999999999999999
1525,80,36,600,700,4.5,0.5,102,106,56,26,1,15,140,3,6,0,0.7,0,0,0.8999999999999999
1526,50,46,800,200,3.0,0.25,30,16,96,42,4,39,480,6,1,1,0.8999999999999999,0,0,0.8999999999999999
1527,8,44,600,900,4.5,0.5,46,42,40,46,4,97,420,2,3,0,0.6,1,1,0.7
1528,76,56,600,800,4.0,0.5,114,116,112,56,6,97,440,5,2,1,0.5,0,0,0.6
1529,122,90,300,600,2.0,0.5,8,102,72,28,1,118,260,3,5,1,0.7999999999999999,0,0,0.5
1530,92,22,700,200,1.5,0.75,124,106,96,56,3,44,320,6,5,0,0.7999999999999999,1,1,0.7999999999999999
1531,78,94,600,300,1.5,0.5,26,106,72,56,3,74,220,8,2,0,0.8999999999999999,1,1,0.5
1532,116,58,600,300,2.5,0.5,22,40,88,64,5,24,180,4,6,1,0.7,0,1,0.5
1533,96,90,800,600,4.5,0.25,122,10,112,102,6,123,380,5,4,0,0.7999999999999999,1,0,0.7
1534,114,6,100,900,2.5,0.5,92,62,72,56,6,51,100,8,1,1,0.7,0,0,0.5
1535,94,74,400,600,1.5,0.5,34,120,96,114,3,19,360,5,6,1,0.8999999999999999,0,0,0.7
1536,112,6,100,300,4.5,0.25,10,94,80,16,5,86,240,3,2,1,0.8999999999999999,0,1,0.7
1537,32,126,200,200,1.5,0.5,112,104,88,84,5,78,240,1,1,0,0.6,0,0,0.6
1538,22,50,400,200,3.5,0.75,112,24,80,86,7,79,40,9,5,0,0.7999999999999999,1,1,0.6
1539,102,66,200,500,3.0,0.5,64,8,72,44,6,50,340,9,4,0,0.6,1,1,0.8999999999999999
1540,80,16,200,600,1.5,0.75,76,96,120,8,5,62,480,5,6,1,0.6,0,1,0.7
1541,96,60,200,100,1.0,0.5,80,38,88,52,7,109,60,6,6,0,0.7,0,1,0.7
1542,110,86,800,400,2.0,0.25,98,32,48,64,3,95,440,4,7,0,0.7,1,1,0.5
1543,124,44,200,800,2.5,0.75,96,58,16,66,4,62,120,2,6,1,0.8999999999999999,1,0,0.8999999999999999
1544,76,124,800,200,1.5,0.25,62,2,72,108,6,116,60,2,2,0,0.8999999999999999,0,0,0.6
1545,126,94,400,700,4.5,0.75,104,10,72,4,5,106,200,7,6,1,0.6,1,1,0.7999999999999999
1546,102,110,800,900,3.5,0.75,38,26,56,108,2,51,220,5,6,1,0.6,1,0,0.6
1547,26,8,700,300,2.5,0.25,50,40,64,74,5,59,80,1,5,0,0.7,0,1,0.8999999999999999
1548,76,106,200,700,3.5,0.5,112,72,32,92,3,50,260,8,5,1,0.6,0,1,0.6
1549,116,30,100,300,3.5,0.5,110,22,24,64,6,88,20,9,6,0,0.8999999999999999,0,0,0.5
1550,98,38,300,600,4.0,0.5,96,124,40,72,7,104,120,4,5,1,0.8999999999999999,1,0,0.7999999999999999
1551,26,68,400,400,1.0,0.75,36,122,16,68,4,127,280,5,2,1,0.5,1,0,0.7
1552,116,86,200,400,3.5,0.75,124,18,32,28,7,52,320,4,1,0,0.6,0,0,0.5
1553,56,20,300,300,4.0,0.25,44,28,56,22,1,73,40,3,4,0,0.5,1,1,0.6
1554,94,60,200,900,3.0,0.75,64,46,64,24,3,70,420,5,6,1,0.5,1,0,0.8999999999999999
1555,76,56,400,600,2.0,0.5,84,16,120,50,4,77,280,7,5,1,0.7,1,1,0.7999999999999999
1556,110,96,100,400,2.0,0.25,66,60,40,54,6,85,80,3,7,1,0.6,1,0,0.5
1557,28,76,500,800,1.5,0.5,52,104,88,78,5,86,180,5,4,1,0.7,1,0,0.6
1558,8,34,700,200,2.5,0.75,20,122,8,124,5,101,440,9,4,0,0.5,0,0,0.5
1559,96,102,600,900,3.0,0.75,42,18,112,124,1,106,280,8,6,1,0.7,1,1,0.8999999999999999
1560,120,26,400,300,2.0,0.75,58,92,40,126,4,13,160,9,6,1,0.7,1,1,0.7999999999999999
1561,76,96,600,500,3.0,0.5,84,30,48,100,1,113,280,8,4,1,0.7999999999999999,0,0,0.8999999999999999
1562,26,102,900,900,2.0,0.75,68,74,56,28,3,76,40,1,2,1,0.7999999999999999,0,0,0.7
1563,104,56,600,300,3.5,0.25,96,124,72,72,7,67,200,5,7,1,0.6,0,0,0.5
1564,18,24,200,400,3.5,0.5,18,88,48,66,1,83,320,8,3,0,0.8999999999999999,1,0,0.7999999999999999
1565,106,120,300,600,4.0,0.75,22,56,88,94,7,76,220,2,4,1,0.5,0,1,0.5
1566,34,80,500,700,3.0,0.25,80,18,104,36,5,99,60,5,5,0,0.7,1,0,0.7999999999999999
1567,120,88,900,700,3.0,0.75,66,38,96,48,3,122,160,1,4,0,0.7999999999999999,1,0,0.8999999999999999
1568,120,34,400,600,3.5,0.75,42,22,24,110,2,33,480,3,6,0,0.8999999999999999,0,1,0.8999999999999999
1569,2,74,800,400,1.5,0.75,66,74,56,22,2,35,340,1,4,1,0.8999999999999999,1,0,0.5
1570,14,32,200,700,4.5,0.25,68,100,112,108,7,75,40,1,3,1,0.8999999999999999,0,0,0.7
1571,64,24,800,400,1.5,0.25,82,98,72,90,1,46,320,3,5,1,0.8999999999999999,1,0,0.7
1572,100,116,800,500,3.0,0.5,96,92,32,108,2,111,360,4,5,0,0.7999999999999999,0,0,0.5
1573,76,92,700,800,4.5,0.75,20,28,80,58,7,58,400,4,6,1,0.6,1,1,0.6
1574,84,82,300,700,2.0,0.25,14,66,16,82,2,54,100,4,3,0,0.5,0,0,0.5
1575,42,2,200,500,4.0,0.75,10,86,16,82,2,102,260,1,2,1,0.5,1,0,0.8999999999999999
1576,92,20,400,800,4.5,0.25,82,108,72,10,3,69,260,6,3,1,0.7999999999999999,0,1,0.6
1577,12,80,400,900,2.5,0.25,16,88,112,112,2,12,440,5,4,0,0.7,0,0,0.7
1578,16,94,100,100,2.5,0.75,48,58,112,108,1,39,160,5,5,1,0.7999999999999999,1,1,0.6
1579,12,78,400,500,4.0,0.75,20,58,24,54,2,25,440,9,7,1,0.7999999999999999,1,0,0.8999999999999999
1580,92,92,900,100,4.5,0.5,32,58,120,28,6,79,480,1,6,0,0.6,1,1,0.8999999999999999
1581,6,88,500,500,1.5,0.5,42,12,32,86,1,35,60,1,4,1,0.7999999999999999,0,0,0.7
1582,22,8,100,100,4.0,0.5,126,82,24,102,6,72,160,2,3,1,0.6,1,1,0.6
1583,20,88,900,700,1.5,0.75,104,18,72,76,6,65,480,5,1,1,0.5,1,0,0.5
1584,24,66,500,100,3.0,0.25,120,80,8,80,6,101,340,8,5,1,0.7999999999999999,1,0,0.7999999999999999
1585,84,96,700,200,1.0,0.25,78,80,80,102,1,46,400,4,6,1,0.8999999999999999,0,1,0.7
1586,54,42,300,300,4.5,0.5,104,90,32,46,4,88,400,3,7,0,0.8999999999999999,0,1,0.5
1587,20,98,100,900,2.5,0.75,56,84,16,106,4,24,420,8,4,1,0.6,0,0,0.5
1588,40,4,400,400,3.5,0.75,62,90,88,118,2,74,400,9,1,1,0.8999999999999999,1,0,0.5
1589,2,90,800,700,3.0,0.25,60,10,48,22,7,58,60,6,6,1,0.5,0,0,0.6
1590,54,86,800,100,4.0,0.75,2,18,48,74,4,43,40,6,6,1,0.7999999999999999,1,0,0.7
1591,102,104,500,200,1.0,0.75,22,108,56,28,5,66,340,2,3,0,0.6,1,1,0.7999999999999999
1592,112,2,400,800,4.0,0.75,112,82,80,78,7,20,480,6,4,1,0.7999999999999999,1,0,0.6
1593,100,34,100,500,4.5,0.75,28,104,96,86,6,26,40,6,3,0,0.6,0,0,0.8999999999999999
1594,82,18,600,100,4.5,0.5,50,112,80,44,7,35,160,8,4,0,0.7,0,0,0.6
1595,114,114,800,800,2.5,0.25,38,104,8,2,1,92,440,7,7,0,0.6,0,1,0.7999999999999999
1596,84,124,600,100,4.0,0.75,36,114,104,12,2,37,240,7,7,0,0.8999999999999999,1,0,0.7
1597,36,90,300,700,3.0,0.25,84,98,88,110,5,63,120,6,5,1,0.8999999999999999,0,0,0.6
1598,40,38,200,100,4.5,0.5,80,114,104,96,7,84,280,2,3,0,0.7999999999999999,1,0,0.8999999999999999
1599,36,98,600,800,2.0,0.75,58,16,72,80,7,78,240,5,6,0,0.7,1,0,0.7
1600,72,54,700,700,2.5,0.5,106,28,32,78,6,66,40,9,1,0,0.7999999999999999,1,0,0.8999999999999999
1601,6,78,400,700,3.0,0.25,42,82,72,78,1,101,200,3,7,0,0.7999999999999999,0,0,0.8999999999999999
1602,108,86,100,400,4.0,0.25,66,122,88,28,7,105,360,7,1,1,0.6,1,1,0.7
1603,86,104,700,100,3.0,0.25,88,32,32,10,1,87,180,7,4,1,0.7,1,0,0.5
1604,12,96,700,700,4.5,0.25,74,96,72,16,5,103,100,7,1,0,0.7999999999999999,0,1,0.7
1605,58,82,500,400,4.0,0.25,64,116,16,50,2,110,100,2,7,1,0.8999999999999999,0,0,0.7
1606,16,48,100,600,4.5,0.5,92,40,8,20,3,93,220,3,2,1,0.8999999999999999,0,0,0.8999999999999999
1607,114,8,200,900,4.5,0.25,22,48,64,24,1,8,260,5,6,0,0.7,1,1,0.5
1608,6,70,900,200,4.0,0.5,114,36,16,8,2,16,280,1,4,0,0.7,1,0,0.8999999999999999
1609,98,62,400,800,2.5,0.75,120,74,96,38,6,34,200,9,1,0,0.6,1,1,0.6
1610,6,46,300,300,1.0,0.5,4,88,72,114,5,121,320,2,7,1,0.5,0,0,0.7999999999999999
1611,122,52,800,200,1.0,0.25,6,46,88,114,1,34,120,8,3,0,0.8999999999999999,1,0,0.7
1612,112,58,700,500,2.0,0.75,28,4,104,32,4,68,320,3,6,1,0.7,0,0,0.7
1613,12,82,900,400,4.0,0.25,60,76,64,82,2,118,20,5,5,1,0.7,1,1,0.5
1614,80,62,500,200,4.0,0.25,14,40,8,92,2,82,240,5,1,0,0.5,1,1,0.5
1615,40,92,300,300,4.0,0.25,6,4,88,100,6,60,160,8,7,1,0.6,1,1,0.6
1616,116,26,600,400,3.0,0.75,34,112,88,124,3,50,100,7,6,0,0.7,1,1,0.8999999999999999
1617,60,86,200,200,3.5,0.25,94,118,72,24,7,88,480,2,4,0,0.6,1,1,0.5
1618,88,46,300,600,2.0,0.5,12,80,120,40,2,65,300,8,6,1,0.7999999999999999,0,0,0.7
1619,66,86,800,800,4.5,0.5,54,28,104,66,4,85,260,2,3,1,0.7999999999999999,0,1,0.5
1620,70,86,800,300,1.5,0.75,112,108,112,76,4,107,140,2,2,0,0.8999999999999999,1,0,0.6
1621,48,26,200,300,2.0,0.25,40,70,40,30,2,104,20,6,7,0,0.6,0,1,0.8999999999999999
1622,36,40,800,600,4.5,0.5,30,40,96,94,7,72,60,1,5,1,0.5,0,0,0.7999999999999999
1623,12,66,400,400,4.5,0.5,80,100,104,116,2,40,260,7,5,0,0.7,1,0,0.5
1624,116,68,500,800,1.0,0.5,56,114,80,94,2,100,60,7,3,1,0.7999999999999999,1,1,0.5
1625,92,122,500,700,2.0,0.75,56,24,104,58,5,127,220,1,4,1,0.6,0,1,0.7
1626,38,30,700,900,3.5,0.25,2,2,80,68,2,40,140,9,4,0,0.5,0,0,0.7999999999999999
1627,116,20,400,600,3.0,0.5,96,74,16,8,2,100,200,6,5,1,0.7,1,1,0.5
1628,14,88,400,400,3.0,0.25,72,54,112,80,1,69,220,9,6,0,0.5,0,0,0.7
1629,116,94,500,800,4.5,0.75,64,50,96,122,6,19,80,4,6,1,0.7999999999999999,1,0,0.6
1630,80,2,600,500,3.0,0.75,68,84,56,114,7,113,40,1,1,0,0.8999999999999999,1,0,0.7
1631,36,106,500,800,1.5,0.5,98,72,32,28,7,59,260,7,1,0,0.5,0,0,0.7999999999999999
1632,48,106,500,500,1.0,0.75,36,36,32,96,7,12,40,8,1,0,0.8999999999999999,1,0,0.6
1633,36,86,100,800,4.5,0.75,84,94,40,70,5,79,160,7,7,0,0.6,0,0,0.5
1634,80,14,800,500,3.5,0.75,42,122,16,56,4,42,40,7,6,1,0.6,0,0,0.8999999999999999
1635,26,108,900,200,4.5,0.5,110,4,64,126,5,111,300,7,4,0,0.7999999999999999,0,0,0.7
1636,48,80,500,300,1.5,0.75,122,2,88,122,6,116,80,6,6,0,0.5,0,1,0.7
1637,112,6,500,900,4.0,0.75,110,70,8,38,3,83,380,8,6,0,0.7999999999999999,0,1,0.7
1638,116,74,500,700,3.5,0.75,18,100,96,2,4,24,460,5,7,1,0.7999999999999999,1,1,0.5
1639,10,78,700,500,2.0,0.75,74,102,56,28,6,53,160,1,3,0,0.7,1,1,0.6
1640,68,80,600,500,1.0,0.25,12,66,72,42,3,35,260,7,3,0,0.7,0,1,0.8999999999999999
1641,124,44,900,800,1.5,0.75,8,54,120,88,2,119,340,8,7,1,0.6,1,0,0.6
1642,114,56,400,800,1.0,0.5,70,22,104,14,6,53,220,2,2,0,0.8999999999999999,1,1,0.5
1643,24,44,800,100,3.5,0.25,28,34,24,58,1,72,280,6,5,1,0.5,1,1,0.5
1644,112,96,900,100,3.5,0.25,82,76,96,18,6,20,320,4,3,1,0.7999999999999999,0,1,0.8999999999999999
1645,108,58,500,300,1.5,0.5,120,56,64,24,5,90,200,5,1,1,0.7,1,1,0.6
1646,110,58,500,900,3.5,0.5,106,2,80,4,7,103,20,6,2,1,0.8999999999999999,1,1,0.7
1647,56,106,900,800,3.0,0.75,74,112,24,6,2,84,340,1,4,0,0.7,0,0,0.8999999999999999
1648,2,14,600,500,1.5,0.5,108,16,8,120,1,116,60,7,6,1,0.7999999999999999,1,1,0.5
1649,14,32,400,200,2.5,0.25,68,54,48,104,4,106,460,3,1,0,0.8999999999999999,1,1,0.6
1650,86,34,500,900,3.5,0.5,108,112,64,54,3,88,20,4,5,1,0.7,0,0,0.5
1651,32,78,400,600,3.0,0.5,80,102,32,110,1,118,420,4,4,0,0.7999999999999999,0,0,0.7999999999999999
1652,120,4,700,400,2.5,0.25,110,104,64,44,4,100,220,8,7,1,0.8999999999999999,1,1,0.8999999999999999
1653,28,34,300,300,2.5,0.5,58,42,64,86,4,68,220,5,3,0,0.7,1,0,0.7
1654,52,100,500,900,2.0,0.5,96,58,80,46,2,10,160,2,1,0,0.6,1,1,0.5
1655,110,62,600,700,1.5,0.25,42,118,88,116,4,103,260,8,3,0,0.6,1,0,0.8999999999999999
1656,70,76,200,600,4.5,0.5,2,16,64,124,6,64,200,3,4,0,0.7,1,0,0.6
1657,80,82,500,400,1.0,0.5,114,18,120,74,2,74,340,1,4,0,0.7999999999999999,0,1,0.7999999999999999
1658,66,126,900,300,2.0,0.25,8,54,120,72,5,57,260,8,3,1,0.8999999999999999,1,0,0.7999999999999999
1659,104,120,300,200,1.5,0.5,24,36,32,122,7,36,360,4,5,1,0.7999999999999999,1,1,0.6
1660,96,12,400,200,4.5,0.25,48,92,72,30,5,120,100,6,6,1,0.5,0,1,0.7
1661,108,24,600,300,2.0,0.75,2,14,112,56,1,50,140,1,3,0,0.6,0,1,0.8999999999999999
1662,116,12,500,300,1.5,0.25,118,60,32,54,5,15,120,1,6,1,0.7999999999999999,1,1,0.8999999999999999
1663,34,24,900,700,4.0,0.5,60,58,8,118,7,75,140,5,4,1,0.8999999999999999,1,0,0.6
1664,102,32,400,900,2.5,0.25,80,56,96,88,5,54,120,3,2,1,0.7,0,1,0.7999999999999999
1665,56,2,100,800,4.0,0.5,120,14,40,66,2,57,380,9,5,0,0.7999999999999999,1,0,0.7
1666,70,118,400,600,4.5,0.5,42,76,104,20,1,87,320,8,2,0,0.6,1,1,0.7999999999999999
1667,124,118,800,200,1.0,0.5,56,62,120,58,3,49,320,1,4,1,0.7999999999999999,1,1,0.8999999999999999
1668,106,58,700,700,1.5,0.5,100,100,56,60,5,44,480,2,2,1,0.8999999999999999,0,1,0.7
1669,126,64,200,200,4.5,0.25,42,6,24,16,3,37,300,9,3,1,0.6,0,0,0.6
1670,122,100,500,700,1.5,0.25,2,30,48,36,7,41,360,3,3,0,0.8999999999999999,0,1,0.7
1671,94,42,300,100,4.0,0.25,30,14,48,114,5,71,120,8,6,0,0.7999999999999999,0,1,0.6
1672,64,86,100,600,1.0,0.25,18,90,48,40,4,96,120,8,3,0,0.6,1,1,0.5
1673,70,58,900,600,4.0,0.25,6,118,120,118,5,21,420,3,6,0,0.7999999999999999,0,1,0.5
1674,44,12,300,500,3.5,0.75,116,46,64,60,2,63,20,4,6,1,0.5,1,0,0.6
1675,62,118,700,100,1.5,0.5,88,68,24,8,2,98,440,9,6,0,0.6,0,1,0.7
1676,54,10,600,100,1.5,0.75,120,106,48,2,6,83,400,1,1,1,0.6,0,0,0.7
1677,118,102,400,500,4.5,0.75,84,114,80,8,2,41,180,4,7,1,0.8999999999999999,1,0,0.7
1678,90,72,700,600,4.5,0.5,88,20,80,76,6,114,320,2,2,1,0.7,1,0,0.8999999999999999
1679,48,92,700,200,1.0,0.25,94,122,88,10,1,125,380,3,5,0,0.5,0,1,0.7
1680,110,26,600,900,1.5,0.5,12,100,40,24,1,65,260,1,2,1,0.7,1,0,0.7999999999999999
1681,90,78,700,600,1.0,0.25,78,64,56,64,3,25,240,5,7,0,0.7,1,0,0.7999999999999999
1682,114,78,200,700,3.5,0.75,120,120,24,44,2,94,220,6,6,1,0.6,0,1,0.5
1683,18,40,400,600,1.0,0.25,118,66,96,104,2,110,180,8,6,0,0.8999999999999999,0,1,0.7999999999999999
1684,74,52,300,600,1.5,0.75,116,14,32,90,7,116,440,7,7,1,0.5,1,1,0.6
1685,50,118,400,700,1.0,0.75,44,72,64,108,4,106,420,3,4,1,0.7999999999999999,1,0,0.7
1686,112,52,400,900,1.0,0.75,4,64,24,18,6,57,480,6,1,1,0.7,0,1,0.7999999999999999
1687,68,22,600,200,1.5,0.25,116,96,40,70,6,66,260,8,2,0,0.6,1,1,0.7999999999999999
1688,96,100,100,200,3.0,0.25,30,88,40,50,4,86,200,7,2,1,0.7999999999999999,0,0,0.5
1689,64,16,900,300,1.5,0.25,126,120,104,78,3,12,60,8,3,1,0.5,0,0,0.7999999999999999
1690,12,84,400,900,3.0,0.5,60,62,48,102,6,17,80,7,4,0,0.6,0,0,0.6
1691,120,84,100,800,3.0,0.75,36,16,40,46,5,70,240,3,4,1,0.7999999999999999,1,0,0.7
1692,58,74,300,600,3.0,0.75,64,50,56,34,5,49,200,9,2,1,0.7,0,1,0.8999999999999999
1693,102,118,400,600,4.0,0.25,32,16,32,90,2,126,140,9,1,1,0.6,0,1,0.5
1694,122,78,300,300,1.5,0.5,26,118,48,62,7,64,320,6,5,0,0.7,0,1,0.7
1695,44,44,600,700,1.5,0.25,40,118,48,68,6,113,320,1,7,0,0.6,1,0,0.7999999999999999
1696,54,100,500,400,3.5,0.25,8,6,88,14,3,57,380,3,3,0,0.8999999999999999,0,0,0.6
1697,76,96,200,500,3.5,0.75,124,48,96,98,5,48,420,2,6,1,0.6,1,1,0.8999999999999999
1698,72,32,400,500,1.5,0.5,60,94,96,52,7,95,40,6,6,0,0.8999999999999999,1,1,0.7999999999999999
1699,102,62,700,700,2.5,0.75,50,56,24,106,2,53,40,8,3,0,0.7999999999999999,1,1,0.6
1700,56,40,400,100,3.5,0.5,116,8,104,34,6,64,240,8,6,1,0.8999999999999999,1,0,0.6
1701,110,50,700,400,3.5,0.25,22,102,80,20,2,79,460,4,3,1,0.8999999999999999,0,1,0.7999999999999999
1702,114,44,300,400,4.5,0.75,70,46,64,28,1,30,280,7,3,1,0.8999999999999999,0,1,0.5
1703,48,18,300,200,4.5,0.25,16,116,32,18,7,55,80,5,6,0,0.6,1,1,0.7
1704,120,46,100,100,4.5,0.25,96,52,64,92,3,57,360,8,1,0,0.5,1,0,0.5
1705,58,126,100,100,2.5,0.25,46,56,112,76,2,88,360,5,2,1,0.6,0,1,0.5
1706,42,102,600,600,3.0,0.75,48,38,88,54,4,94,360,1,1,1,0.8999999999999999,1,0,0.7999999999999999
1707,14,50,800,800,3.0,0.5,56,2,88,24,4,88,340,8,2,1,0.5,0,1,0.6
1708,48,32,700,500,1.5,0.75,22,18,96,110,1,96,440,2,5,0,0.8999999999999999,0,0,0.7
1709,52,16,200,400,3.5,0.25,76,26,96,58,5,109,120,9,6,0,0.7,0,0,0.5
1710,6,10,800,800,2.0,0.75,6,76,64,42,5,90,300,1,3,1,0.7999999999999999,0,0,0.6
1711,58,122,700,900,2.5,0.75,108,110,80,94,2,66,20,8,2,1,0.7999999999999999,1,0,0.8999999999999999
1712,74,50,700,900,1.0,0.5,8,46,16,38,5,119,460,1,4,1,0.6,1,1,0.7
1713,6,94,600,400,1.5,0.25,88,18,8,88,7,117,40,5,6,1,0.6,1,1,0.6
1714,36,58,200,300,2.0,0.75,82,50,64,122,1,91,100,8,6,0,0.7999999999999999,1,0,0.7
1715,88,62,100,500,3.0,0.25,94,32,48,104,4,74,420,5,2,0,0.7,1,0,0.7
1716,74,80,500,600,1.5,0.25,120,112,72,112,1,9,440,4,5,1,0.5,0,0,0.8999999999999999
1717,122,62,300,400,1.0,0.25,28,16,80,70,4,34,300,9,5,0,0.6,0,0,0.7999999999999999
1718,86,56,500,400,4.5,0.5,58,26,80,70,2,38,20,4,1,1,0.8999999999999999,0,0,0.6
1719,126,64,300,300,4.5,0.5,68,96,8,24,4,56,260,8,3,1,0.8999999999999999,1,0,0.8999999999999999
1720,76,54,700,700,1.0,0.25,88,26,80,46,7,15,200,1,2,0,0.8999999999999999,0,1,0.7999999999999999
1721,6,10,700,600,3.0,0.25,76,106,56,56,7,121,20,6,4,0,0.7999999999999999,1,0,0.8999999999999999
1722,50,102,800,500,2.5,0.75,124,116,80,112,3,117,280,6,1,1,0.7,0,1,0.8999999999999999
1723,74,26,300,300,3.5,0.75,30,22,88,2,1,116,120,8,3,0,0.7999999999999999,0,1,0.5
1724,122,34,900,600,3.0,0.25,26,92,88,20,5,74,320,1,6,0,0.5,1,1,0.7999999999999999
1725,36,68,300,300,1.0,0.25,100,34,96,42,6,93,20,9,6,1,0.5,1,0,0.7
1726,110,50,800,700,1.0,0.5,44,78,104,76,2,84,180,4,2,1,0.8999999999999999,0,1,0.6
1727,56,92,500,400,2.0,0.25,60,122,64,118,1,126,280,9,1,0,0.8999999999999999,1,0,0.8999999999999999
1728,106,4,500,200,2.5,0.5,8,16,80,10,7,73,420,2,4,1,0.8999999999999999,0,0,0.7999999999999999
1729,8,36,200,200,4.5,0.25,70,64,120,82,4,55,120,5,4,0,0.8999999999999999,0,1,0.7999999999999999
1730,24,18,900,800,4.5,0.75,78,44,56,84,4,39,260,8,6,1,0.6,0,1,0.8999999999999999
1731,94,12,300,600,1.0,0.25,104,76,56,70,1,118,140,7,3,0,0.7999999999999999,1,1,0.5
1732,92,80,200,600,4.0,0.25,2,2,56,58,1,120,200,7,1,1,0.5,1,0,0.6
1733,24,54,500,100,1.0,0.75,124,104,64,72,6,43,220,1,7,1,0.6,1,1,0.7999999999999999
1734,114,78,100,700,4.0,0.25,38,50,88,82,4,56,320,4,4,0,0.8999999999999999,0,1,0.5
1735,60,24,700,400,1.0,0.5,90,56,16,24,4,30,220,6,4,1,0.5,0,0,0.8999999999999999
1736,46,94,800,400,2.0,0.25,80,92,24,62,7,55,140,9,1,1,0.7,0,1,0.5
1737,6,56,600,600,1.5,0.5,2,84,72,12,4,124,440,3,6,1,0.7999999999999999,1,1,0.7999999999999999
1738,28,82,600,500,3.5,0.5,12,116,8,54,3,49,380,7,5,0,0.7,1,0,0.7999999999999999
1739,76,80,400,300,4.0,0.75,44,16,32,74,5,84,260,3,2,0,0.7999999999999999,0,1,0.8999999999999999
1740,88,114,500,100,4.0,0.75,12,12,56,68,1,48,200,1,6,1,0.5,0,1,0.7
1741,28,44,100,700,1.5,0.75,76,12,40,124,5,18,80,1,6,0,0.6,1,0,0.5
1742,24,26,400,400,2.0,0.25,56,118,80,16,1,69,240,1,6,1,0.5,1,0,0.8999999999999999
1743,32,66,200,200,3.5,0.25,94,26,40,20,7,86,220,6,1,0,0.6,1,0,0.5
1744,38,60,800,400,3.5,0.5,70,90,96,104,4,105,280,5,1,0,0.8999999999999999,1,1,0.7999999999999999
1745,108,68,400,800,2.0,0.75,18,92,88,14,4,126,300,9,4,1,0.7,1,0,0.5
1746,26,108,900,600,2.5,0.5,98,86,80,84,5,37,100,4,4,0,0.7999999999999999,1,0,0.6
1747,62,68,600,900,3.0,0.25,98,112,16,66,7,52,400,7,7,1,0.8999999999999999,0,0,0.8999999999999999
1748,122,68,600,600,3.0,0.25,8,14,16,30,3,89,260,8,7,0,0.6,0,0,0.5
1749,84,12,400,700,3.0,0.5,78,46,104,48,4,88,160,1,7,1,0.5,1,1,0.5
1750,34,38,700,400,1.5,0.75,100,108,104,98,3,39,400,2,1,0,0.8999999999999999,0,1,0.6
1751,16,48,600,700,3.0,0.5,62,20,120,104,2,10,100,9,2,1,0.6,0,0,0.6
1752,10,52,200,400,2.0,0.25,4,24,88,70,4,92,140,5,1,0,0.7999999999999999,1,1,0.5
1753,68,124,700,400,1.5,0.75,70,46,24,120,4,85,380,5,1,1,0.6,1,0,0.7
1754,120,82,300,300,4.0,0.5,42,100,32,72,2,117,480,1,7,0,0.7,0,1,0.5
1755,66,88,200,900,3.5,0.75,86,106,8,108,5,117,60,7,4,0,0.5,0,1,0.7999999999999999
1756,46,76,800,600,1.0,0.5,68,90,64,14,6,100,240,7,6,1,0.6,1,0,0.7999999999999999
