,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1191,110m,52k,200,700ms,1.5,0.5,90m,4k,104m,6k,11g,3g,380s,2s,6,false,0.7,true,true,0.5
1192,118m,14k,300,100ms,3.0,0.5,86m,28k,96m,98k,1g,3g,260s,3s,2,true,0.5,true,false,0.7
1193,76m,76k,300,600ms,4.5,0.25,112m,12k,48m,20k,3g,11g,280s,5s,5,true,0.8999999999999999,false,true,0.7
1194,38m,68k,500,200ms,3.5,0.5,112m,76k,64m,40k,7g,10g,280s,4s,6,false,0.7,true,false,0.8999999999999999
1195,64m,84k,800,300ms,1.5,0.75,70m,100k,96m,36k,3g,6g,180s,2s,2,false,0.8999999999999999,false,true,0.8999999999999999
1196,64m,52k,800,300ms,3.5,0.5,40m,34k,96m,32k,11g,2g,40s,9s,3,true,0.8999999999999999,false,false,0.8999999999999999
1197,112m,108k,600,100ms,3.5,0.5,96m,76k,80m,92k,10g,3g,280s,9s,4,true,0.6,false,false,0.5
1198,68m,38k,500,300ms,1.0,0.5,44m,32k,96m,44k,5g,8g,160s,8s,2,true,0.7,true,false,0.8999999999999999
1199,14m,100k,700,800ms,3.5,0.75,110m,92k,40m,116k,2g,2g,360s,8s,1,false,0.6,false,false,0.6
1200,32m,88k,500,800ms,4.0,0.75,68m,120k,64m,124k,9g,6g,320s,7s,7,false,0.8999999999999999,false,true,0.5
1201,126m,12k,100,800ms,1.0,0.25,34m,60k,112m,46k,1g,11g,120s,4s,3,true,0.6,true,false,0.7
1202,36m,124k,900,300ms,2.0,0.25,124m,126k,96m,112k,9g,6g,120s,6s,5,false,0.5,true,true,0.6
1203,108m,12k,300,800ms,1.0,0.75,62m,12k,40m,40k,3g,1g,220s,2s,3,true,0.6,true,true,0.7
1204,32m,18k,900,200ms,4.5,0.75,118m,124k,56m,104k,8g,2g,380s,8s,3,true,0.6,false,true,0.5
1205,6m,42k,500,700ms,2.5,0.25,40m,22k,64m,72k,7g,6g,320s,9s,4,true,0.8999999999999999,true,true,0.8999999999999999
1206,60m,94k,400,800ms,2.0,0.75,42m,16k,40m,96k,11g,6g,440s,5s,7,false,0.6,true,true,0.6
1207,104m,78k,600,500ms,4.0,0.75,96m,126k,24m,84k,8g,7g,80s,1s,4,true,0.5,true,false,0.7999999999999999
1208,36m,30k,500,900ms,2.0,0.25,76m,96k,80m,90k,6g,10g,140s,6s,2,true,0.7999999999999999,false,true,0.8999999999999999
1209,6m,96k,800,400ms,2.0,0.75,48m,44k,64m,34k,6g,4g,40s,5s,1,false,0.5,true,true,0.8999999999999999
1210,88m,20k,400,600ms,3.5,0.25,32m,6k,120m,114k,5g,6g,260s,1s,4,true,0.6,true,true,0.6
1211,102m,80k,900,400ms,4.5,0.5,68m,58k,56m,10k,4g,6g,40s,5s,4,false,0.5,true,false,0.7999999999999999
1212,12m,72k,200,600ms,3.5,0.75,122m,54k,48m,28k,5g,3g,140s,4s,7,false,0.6,true,false,0.7
1213,118m,58k,400,500ms,1.0,0.25,100m,8k,16m,44k,5g,10g,440s,1s,1,true,0.8999999999999999,false,false,0.5
1214,106m,108k,100,300ms,1.0,0.5,62m,44k,32m,90k,1g,4g,480s,7s,2,false,0.7999999999999999,false,true,0.7
1215,46m,120k,900,300ms,3.0,0.75,30m,26k,40m,68k,1g,4g,360s,3s,2,false,0.8999999999999999,false,true,0.6
1216,50m,22k,300,500ms,1.5,0.25,78m,2k,80m,88k,4g,9g,300s,9s,3,true,0.6,true,true,0.6
1217,122m,124k,100,800ms,4.5,0.5,12m,108k,112m,120k,8g,2g,60s,7s,3,true,0.6,false,false,0.5
1218,24m,62k,900,400ms,2.5,0.75,80m,48k,112m,26k,2g,11g,60s,4s,6,true,0.8999999999999999,false,true,0.8999999999999999
1219,2m,56k,400,500ms,4.5,0.25,10m,112k,96m,104k,5g,3g,180s,5s,1,false,0.7999999999999999,true,true,0.6
1220,74m,36k,700,200ms,3.5,0.5,78m,40k,104m,104k,5g,1g,200s,1s,1,true,0.5,false,false,0.6
1221,118m,18k,400,500ms,4.5,0.75,50m,112k,16m,28k,8g,8g,340s,8s,3,false,0.8999999999999999,false,false,0.7
1222,102m,82k,200,100ms,1.0,0.5,22m,94k,48m,30k,11g,11g,380s,4s,4,false,0.6,true,true,0.5
1223,4m,104k,100,300ms,2.0,0.25,68m,6k,24m,112k,11g,3g,180s,1s,1,true,0.7999999999999999,true,false,0.6
1224,16m,64k,800,900ms,4.0,0.75,76m,22k,48m,22k,10g,4g,280s,7s,3,false,0.7,false,true,0.5
1225,110m,84k,100,600ms,4.0,0.75,70m,126k,56m,92k,9g,10g,460s,3s,2,true,0.7,true,true,0.6
1226,10m,82k,400,700ms,4.5,0.5,70m,54k,40m,28k,1g,8g,400s,1s,5,true,0.5,false,true,0.5
1227,78m,22k,800,800ms,1.5,0.5,14m,2k,56m,36k,5g,3g,340s,5s,5,false,0.8999999999999999,true,true,0.7
1228,28m,80k,400,900ms,2.0,0.25,14m,108k,96m,120k,11g,2g,480s,6s,6,true,0.8999999999999999,true,false,0.8999999999999999
1229,30m,118k,700,800ms,1.5,0.5,74m,28k,40m,122k,2g,6g,240s,8s,2,false,0.7,true,false,0.8999999999999999
1230,38m,88k,900,200ms,4.0,0.25,114m,66k,32m,124k,11g,3g,420s,8s,5,true,0.7999999999999999,false,true,0.6
1231,92m,104k,800,500ms,1.5,0.25,116m,44k,56m,70k,2g,5g,480s,4s,7,true,0.6,false,true,0.7999999999999999
1232,126m,86k,300,200ms,4.0,0.25,18m,82k,88m,2k,4g,9g,260s,8s,1,true,0.5,false,true,0.8999999999999999
1233,92m,60k,100,800ms,2.5,0.25,82m,38k,112m,18k,6g,2g,120s,4s,3,false,0.5,true,true,0.7
1234,74m,124k,600,300ms,1.0,0.75,72m,92k,104m,106k,8g,1g,440s,6s,2,true,0.7,false,false,0.8999999999999999
1235,50m,26k,700,800ms,3.0,0.75,28m,110k,40m,114k,3g,3g,120s,5s,1,true,0.7,true,true,0.7999999999999999
1236,8m,38k,300,300ms,1.0,0.5,30m,122k,112m,76k,6g,2g,360s,6s,2,false,0.8999999999999999,true,true,0.7
1237,30m,114k,500,500ms,1.5,0.5,68m,118k,16m,6k,3g,6g,180s,6s,2,false,0.7,false,false,0.6
1238,60m,96k,900,200ms,3.5,0.25,56m,36k,64m,124k,1g,7g,180s,5s,4,false,0.7999999999999999,false,true,0.7
1239,70m,86k,100,500ms,3.0,0.75,44m,14k,80m,54k,10g,5g,180s,2s,5,true,0.6,true,true,0.6
1240,58m,52k,600,500ms,4.0,0.5,48m,76k,64m,124k,2g,5g,220s,4s,3,false,0.8999999999999999,true,false,0.5
1241,64m,112k,700,500ms,3.0,0.75,16m,24k,24m,38k,4g,2g,380s,8s,7,true,0.5,false,true,0.7
1242,78m,68k,200,200ms,4.0,0.5,42m,96k,40m,108k,9g,6g,40s,8s,7,true,0.7,true,false,0.6
1243,98m,36k,700,300ms,1.5,0.25,90m,16k,80m,42k,11g,9g,60s,9s,7,true,0.7999999999999999,false,true,0.7
1244,104m,40k,800,500ms,4.5,0.75,62m,34k,32m,106k,1g,2g,140s,3s,2,false,0.5,true,true,0.6
1245,8m,40k,800,900ms,1.0,0.75,56m,126k,120m,116k,8g,10g,120s,2s,7,false,0.7999999999999999,true,false,0.5
1246,34m,24k,900,700ms,4.5,0.25,12m,60k,24m,4k,9g,5g,220s,7s,1,false,0.7,true,true,0.7
1247,36m,60k,800,200ms,4.5,0.75,54m,78k,120m,6k,4g,11g,480s,7s,7,false,0.5,true,false,0.7999999999999999
1248,22m,38k,800,100ms,3.0,0.5,4m,110k,24m,2k,11g,3g,200s,1s,5,false,0.7,false,true,0.7
1249,4m,126k,800,100ms,3.5,0.5,126m,38k,8m,38k,8g,7g,120s,8s,2,true,0.8999999999999999,true,false,0.5
1250,52m,108k,900,100ms,3.5,0.75,60m,96k,48m,40k,10g,2g,360s,7s,5,false,0.6,false,true,0.7999999999999999
1251,62m,122k,600,700ms,2.0,0.5,102m,78k,96m,58k,3g,4g,240s,2s,1,true,0.5,true,true,0.6
1252,64m,72k,400,600ms,3.5,0.5,114m,74k,56m,72k,6g,6g,140s,6s,2,true,0.7999999999999999,true,true,0.8999999999999999
1253,108m,32k,400,300ms,3.0,0.25,58m,102k,104m,110k,3g,8g,360s,7s,3,false,0.7999999999999999,false,true,0.6
1254,64m,120k,600,400ms,1.5,0.75,102m,112k,48m,102k,5g,10g,180s,5s,3,false,0.8999999999999999,false,true,0.8999999999999999
1255,36m,66k,600,800ms,2.5,0.75,10m,94k,80m,86k,5g,6g,220s,4s,6,false,0.7999999999999999,false,false,0.7
1256,38m,88k,100,300ms,3.0,0.5,64m,126k,48m,80k,7g,11g,480s,9s,1,true,0.6,true,false,0.6
1257,76m,104k,500,700ms,4.0,0.5,116m,12k,56m,14k,11g,10g,180s,4s,1,true,0.6,true,false,0.6
1258,92m,98k,300,400ms,4.0,0.75,84m,4k,32m,110k,6g,10g,480s,4s,3,true,0.8999999999999999,false,false,0.5
1259,48m,104k,400,700ms,1.5,0.5,16m,30k,112m,118k,5g,2g,100s,2s,4,false,0.5,true,true,0.5
1260,100m,48k,300,100ms,4.5,0.75,116m,50k,64m,6k,9g,8g,480s,2s,2,false,0.6,false,false,0.5
1261,86m,110k,500,100ms,3.5,0.5,12m,48k,120m,18k,6g,9g,280s,3s,5,true,0.6,false,false,0.5
1262,90m,64k,800,300ms,1.5,0.25,66m,126k,96m,104k,2g,3g,160s,2s,4,false,0.6,true,false,0.8999999999999999
1263,34m,84k,600,100ms,3.5,0.25,104m,28k,80m,8k,1g,1g,480s,3s,7,true,0.7,true,false,0.6
1264,68m,120k,700,100ms,1.5,0.5,50m,58k,64m,62k,10g,6g,80s,5s,3,false,0.8999999999999999,false,true,0.7999999999999999
1265,62m,118k,800,800ms,2.5,0.5,64m,52k,40m,66k,5g,9g,340s,5s,7,false,0.7999999999999999,false,true,0.7999999999999999
1266,22m,26k,400,100ms,1.5,0.5,44m,126k,96m,44k,9g,9g,400s,7s,3,false,0.5,false,false,0.5
1267,32m,26k,400,300ms,4.5,0.5,118m,56k,112m,108k,8g,8g,300s,2s,5,true,0.7999999999999999,true,true,0.5
1268,10m,34k,500,700ms,3.5,0.5,2m,114k,88m,6k,2g,3g,180s,7s,7,true,0.7999999999999999,true,false,0.7
1269,114m,94k,800,400ms,2.0,0.5,90m,48k,120m,14k,7g,6g,120s,3s,1,true,0.7999999999999999,true,true,0.6
1270,12m,44k,400,600ms,3.0,0.75,38m,6k,16m,98k,4g,6g,220s,5s,7,false,0.7999999999999999,false,true,0.6
1271,102m,46k,500,700ms,4.0,0.25,62m,42k,88m,56k,7g,1g,140s,8s,2,true,0.7999999999999999,false,false,0.7999999999999999
1272,122m,26k,100,700ms,3.5,0.25,114m,94k,8m,48k,6g,1g,320s,1s,5,false,0.7,false,true,0.7999999999999999
1273,80m,104k,500,600ms,3.5,0.75,58m,8k,16m,58k,1g,2g,300s,8s,4,true,0.7,true,true,0.8999999999999999
1274,56m,70k,500,100ms,2.5,0.5,46m,80k,120m,78k,6g,3g,120s,9s,6,false,0.8999999999999999,false,true,0.8999999999999999
1275,66m,42k,900,600ms,3.5,0.5,30m,92k,56m,82k,8g,3g,480s,4s,5,true,0.5,true,false,0.5
1276,44m,114k,800,800ms,3.0,0.75,20m,98k,24m,66k,11g,9g,220s,5s,7,true,0.6,true,true,0.7
1277,24m,20k,400,600ms,3.0,0.75,114m,82k,88m,98k,9g,6g,100s,7s,2,false,0.6,false,false,0.7
1278,104m,106k,100,500ms,4.5,0.5,104m,90k,88m,100k,11g,7g,120s,9s,4,false,0.5,false,false,0.6
1279,20m,114k,200,500ms,4.0,0.75,74m,72k,48m,126k,10g,10g,360s,9s,3,false,0.7,true,false,0.8999999999999999
1280,60m,26k,800,900ms,1.5,0.5,108m,28k,96m,12k,1g,1g,80s,5s,5,true,0.7999999999999999,true,true,0.7
1281,98m,8k,700,200ms,1.5,0.5,56m,124k,72m,74k,5g,4g,320s,1s,7,false,0.6,false,false,0.7999999999999999
1282,8m,78k,600,600ms,2.0,0.25,30m,4k,88m,16k,4g,4g,260s,7s,2,true,0.7999999999999999,false,true,0.7999999999999999
1283,40m,58k,200,600ms,1.5,0.75,102m,24k,16m,36k,10g,8g,460s,2s,6,false,0.6,false,false,0.6
1284,56m,28k,300,500ms,1.5,0.25,82m,12k,16m,82k,9g,3g,40s,7s,2,false,0.6,false,false,0.7
1285,92m,118k,500,800ms,2.0,0.5,6m,80k,56m,20k,9g,6g,140s,4s,7,false,0.8999999999999999,true,false,0.8999999999999999
1286,24m,18k,300,700ms,3.0,0.75,104m,10k,40m,96k,1g,6g,40s,7s,4,true,0.6,true,true,0.7
1287,24m,36k,800,400ms,1.5,0.25,4m,52k,56m,38k,4g,3g,100s,5s,2,false,0.8999999999999999,false,false,0.6
1288,126m,112k,300,500ms,3.0,0.25,34m,80k,8m,14k,1g,6g,60s,2s,3,false,0.5,true,true,0.5
1289,112m,88k,900,100ms,1.0,0.25,80m,98k,72m,40k,6g,10g,380s,7s,6,true,0.8999999999999999,true,true,0.6
1290,72m,30k,400,500ms,1.5,0.25,106m,106k,72m,30k,7g,2g,180s,1s,7,false,0.7,false,true,0.6
1291,16m,86k,900,600ms,2.5,0.5,10m,112k,120m,54k,2g,8g,360s,8s,7,false,0.8999999999999999,true,true,0.7999999999999999
1292,26m,92k,800,800ms,3.0,0.5,76m,34k,112m,124k,2g,4g,200s,5s,7,false,0.6,false,true,0.7999999999999999
1293,14m,30k,300,200ms,4.5,0.25,126m,84k,16m,98k,8g,9g,420s,5s,7,true,0.5,false,true,0.7999999999999999
1294,90m,94k,100,400ms,4.5,0.5,14m,118k,48m,108k,3g,1g,120s,2s,6,true,0.6,false,true,0.7999999999999999
1295,66m,118k,200,400ms,1.0,0.25,124m,38k,64m,114k,11g,3g,100s,1s,6,true,0.6,true,false,0.6
1296,12m,58k,100,300ms,3.0,0.5,10m,28k,120m,92k,1g,3g,40s,4s,7,true,0.6,false,true,0.5
1297,118m,114k,900,600ms,4.5,0.5,42m,8k,56m,50k,9g,5g,380s,2s,3,true,0.7999999999999999,false,true,0.5
1298,14m,82k,500,100ms,3.0,0.5,64m,10k,8m,100k,3g,2g,60s,1s,6,true,0.7999999999999999,true,false,0.6
1299,50m,120k,900,300ms,2.0,0.25,88m,104k,112m,92k,2g,11g,360s,5s,2,true,0.8999999999999999,false,false,0.5
1300,2m,120k,300,200ms,2.0,0.75,50m,6k,56m,54k,8g,2g,280s,5s,6,false,0.5,false,false,0.8999999999999999
1301,104m,100k,800,400ms,2.0,0.5,42m,70k,96m,90k,7g,4g,200s,9s,2,false,0.7,true,true,0.7
1302,36m,56k,900,600ms,1.0,0.75,102m,40k,120m,44k,9g,11g,460s,5s,2,true,0.7,false,false,0.7
1303,56m,102k,400,500ms,3.0,0.75,56m,90k,88m,112k,6g,8g,400s,5s,3,true,0.7,true,true,0.7
1304,58m,6k,700,300ms,4.5,0.5,122m,48k,32m,48k,1g,2g,460s,5s,2,false,0.7999999999999999,false,false,0.8999999999999999
1305,84m,64k,300,700ms,4.0,0.5,74m,50k,64m,14k,6g,3g,220s,6s,4,true,0.5,true,true,0.7999999999999999
1306,6m,42k,900,800ms,4.0,0.5,50m,14k,112m,108k,2g,3g,460s,4s,1,true,0.7,false,false,0.7
1307,44m,96k,700,100ms,3.0,0.75,34m,68k,32m,28k,5g,6g,180s,3s,1,true,0.7,false,false,0.7999999999999999
1308,70m,96k,400,900ms,1.5,0.75,118m,108k,104m,68k,3g,7g,160s,6s,1,true,0.6,true,true,0.6
1309,54m,68k,800,200ms,4.0,0.75,30m,28k,112m,56k,10g,5g,380s,1s,6,false,0.5,true,false,0.8999999999999999
1310,14m,114k,400,500ms,2.5,0.75,90m,122k,48m,122k,7g,4g,220s,2s,6,false,0.7,false,false,0.5
1311,8m,108k,100,400ms,1.5,0.75,82m,34k,88m,34k,1g,4g,320s,3s,4,false,0.7,false,true,0.5
1312,50m,52k,500,300ms,1.5,0.5,34m,10k,48m,2k,2g,8g,320s,6s,5,false,0.7,false,true,0.6
1313,66m,120k,400,200ms,1.0,0.75,92m,114k,96m,52k,11g,2g,320s,2s,4,false,0.7,true,false,0.8999999999999999
1314,110m,24k,100,100ms,2.5,0.5,14m,36k,72m,106k,6g,3g,220s,1s,3,true,0.6,true,true,0.7999999999999999
1315,106m,108k,600,900ms,4.5,0.75,34m,18k,32m,80k,2g,7g,320s,9s,6,true,0.7999999999999999,false,true,0.7
1316,56m,28k,300,800ms,1.0,0.5,82m,112k,104m,44k,7g,8g,20s,4s,2,false,0.8999999999999999,true,true,0.7999999999999999
1317,112m,6k,100,700ms,1.5,0.25,88m,88k,104m,20k,6g,8g,20s,7s,2,true,0.8999999999999999,true,false,0.7
1318,8m,84k,500,900ms,4.0,0.5,118m,42k,56m,88k,8g,6g,180s,1s,6,false,0.7,false,false,0.7999999999999999
1319,106m,88k,500,300ms,2.0,0.5,94m,100k,80m,102k,5g,11g,200s,2s,1,true,0.6,false,true,0.6
1320,104m,74k,400,500ms,4.0,0.25,80m,2k,72m,102k,3g,10g,360s,5s,2,true,0.5,false,false,0.6
1321,72m,98k,700,200ms,3.5,0.75,32m,6k,48m,38k,11g,3g,480s,9s,3,false,0.5,false,false,0.8999999999999999
1322,100m,22k,500,100ms,3.0,0.5,32m,78k,40m,68k,8g,8g,180s,5s,4,false,0.5,false,false,0.6
1323,8m,14k,700,800ms,1.0,0.75,86m,22k,80m,120k,9g,6g,80s,1s,1,true,0.5,true,false,0.8999999999999999
1324,24m,112k,500,800ms,4.5,0.5,8m,16k,8m,62k,11g,7g,20s,8s,7,true,0.5,false,true,0.7
1325,8m,12k,100,900ms,2.5,0.5,12m,62k,48m,48k,4g,11g,180s,1s,2,false,0.7,true,true,0.8999999999999999
1326,98m,72k,600,900ms,1.5,0.5,6m,100k,8m,72k,4g,4g,260s,8s,4,true,0.7,false,false,0.7999999999999999
1327,112m,66k,700,200ms,3.0,0.25,20m,34k,88m,46k,3g,4g,100s,4s,7,true,0.7,false,true,0.8999999999999999
1328,30m,80k,300,700ms,1.0,0.5,112m,62k,88m,4k,1g,10g,60s,5s,6,false,0.7999999999999999,false,true,0.8999999999999999
1329,12m,30k,700,500ms,3.0,0.25,16m,6k,24m,72k,4g,9g,480s,9s,7,true,0.7999999999999999,false,true,0.7
1330,18m,62k,600,700ms,1.5,0.25,20m,12k,80m,8k,8g,10g,440s,1s,3,false,0.6,false,true,0.6
1331,78m,70k,300,200ms,1.5,0.25,88m,84k,8m,90k,1g,1g,280s,9s,5,false,0.6,false,true,0.5
1332,114m,2k,800,700ms,3.0,0.75,56m,114k,112m,18k,5g,5g,420s,9s,3,true,0.8999999999999999,false,false,0.6
1333,18m,98k,700,100ms,4.5,0.75,46m,126k,16m,10k,5g,3g,260s,1s,2,true,0.8999999999999999,true,false,0.7
1334,116m,108k,400,300ms,2.0,0.5,106m,102k,16m,64k,6g,5g,460s,2s,2,true,0.7,true,false,0.6
1335,88m,46k,300,100ms,3.5,0.75,4m,30k,48m,58k,2g,11g,300s,8s,7,true,0.7999999999999999,false,true,0.7
1336,62m,30k,200,800ms,4.0,0.75,98m,26k,48m,38k,11g,5g,80s,8s,6,true,0.6,true,false,0.7
1337,46m,86k,200,500ms,3.5,0.25,74m,40k,112m,116k,8g,11g,480s,7s,6,false,0.6,true,false,0.6
1338,24m,16k,100,900ms,2.0,0.25,124m,90k,80m,86k,11g,4g,340s,3s,3,true,0.6,true,false,0.8999999999999999
1339,110m,92k,500,800ms,3.0,0.75,114m,20k,8m,56k,2g,10g,400s,1s,7,false,0.5,false,false,0.7
1340,70m,52k,600,800ms,2.0,0.75,40m,104k,16m,32k,9g,2g,40s,8s,1,true,0.7,true,true,0.5
1341,84m,116k,100,400ms,1.5,0.25,52m,46k,96m,68k,9g,3g,140s,5s,4,false,0.5,true,true,0.7
1342,88m,116k,800,700ms,1.5,0.5,54m,126k,8m,58k,7g,5g,320s,4s,4,false,0.8999999999999999,true,false,0.8999999999999999
1343,70m,116k,800,100ms,2.0,0.75,34m,118k,112m,104k,5g,1g,340s,9s,6,false,0.5,false,false,0.6
1344,20m,74k,100,500ms,2.5,0.75,94m,96k,16m,16k,4g,8g,60s,3s,7,true,0.8999999999999999,true,false,0.7
1345,50m,90k,300,600ms,1.5,0.75,96m,26k,120m,76k,10g,9g,20s,5s,5,true,0.7,false,false,0.8999999999999999
1346,68m,70k,600,700ms,3.0,0.25,56m,20k,8m,54k,5g,3g,240s,6s,2,true,0.6,true,false,0.5
1347,44m,68k,600,900ms,2.5,0.75,36m,82k,88m,10k,7g,6g,320s,5s,4,true,0.8999999999999999,true,false,0.8999999999999999
1348,64m,90k,800,800ms,2.5,0.5,24m,10k,80m,14k,2g,7g,240s,3s,5,false,0.6,true,true,0.5
1349,12m,94k,200,500ms,4.5,0.5,18m,20k,112m,34k,7g,4g,40s,6s,4,false,0.6,false,true,0.7
1350,78m,48k,700,500ms,1.0,0.25,14m,14k,32m,86k,3g,6g,100s,1s,2,true,0.7999999999999999,true,true,0.7
1351,24m,116k,400,900ms,1.0,0.25,64m,118k,8m,22k,3g,1g,340s,3s,2,false,0.8999999999999999,true,false,0.5
1352,122m,48k,700,200ms,3.0,0.75,6m,32k,96m,94k,3g,6g,220s,9s,2,true,0.8999999999999999,false,true,0.6
1353,72m,98k,600,300ms,3.5,0.5,72m,52k,80m,76k,11g,3g,420s,8s,4,false,0.6,false,false,0.7
1354,108m,44k,600,900ms,1.5,0.5,68m,68k,96m,82k,7g,10g,200s,6s,7,false,0.6,false,true,0.5
1355,120m,64k,600,700ms,3.0,0.5,88m,62k,56m,90k,11g,5g,40s,5s,4,false,0.7,true,true,0.8999999999999999
1356,74m,102k,800,400ms,1.0,0.75,40m,82k,112m,106k,3g,7g,320s,5s,6,true,0.6,false,false,0.5
1357,88m,2k,600,500ms,1.0,0.5,38m,100k,96m,14k,10g,6g,60s,1s,7,true,0.6,false,false,0.7999999999999999
1358,22m,108k,700,700ms,2.5,0.5,64m,108k,16m,30k,5g,11g,460s,8s,2,false,0.8999999999999999,false,false,0.7999999999999999
1359,72m,12k,400,800ms,2.0,0.5,102m,76k,8m,32k,6g,11g,420s,8s,7,false,0.5,false,true,0.8999999999999999
1360,46m,18k,200,800ms,1.0,0.75,36m,114k,88m,76k,11g,3g,40s,5s,3,true,0.7,false,true,0.7
1361,74m,20k,300,600ms,3.0,0.75,92m,124k,48m,56k,1g,11g,140s,9s,1,true,0.8999999999999999,true,false,0.7999999999999999
1362,22m,32k,900,700ms,1.0,0.75,74m,28k,16m,10k,8g,9g,160s,8s,2,true,0.7999999999999999,true,true,0.7999999999999999
1363,12m,80k,200,100ms,4.0,0.75,40m,114k,48m,84k,6g,11g,420s,8s,7,true,0.6,true,true,0.7
1364,14m,66k,300,500ms,4.5,0.25,76m,36k,8m,84k,4g,4g,340s,1s,5,true,0.7999999999999999,true,true,0.5
1365,106m,116k,700,100ms,2.0,0.5,72m,60k,48m,58k,1g,8g,40s,6s,7,false,0.5,true,false,0.7
1366,116m,4k,200,600ms,4.0,0.75,26m,110k,32m,98k,5g,3g,440s,1s,3,false,0.8999999999999999,true,true,0.7999999999999999
1367,86m,118k,100,600ms,4.0,0.25,122m,10k,64m,36k,9g,2g,340s,4s,7,false,0.8999999999999999,false,false,0.5
1368,8m,54k,800,800ms,2.5,0.5,96m,106k,48m,70k,9g,1g,360s,5s,5,true,0.6,true,true,0.7999999999999999
1369,102m,122k,500,300ms,2.5,0.75,102m,114k,112m,6k,11g,11g,360s,8s,4,false,0.6,false,false,0.5
1370,94m,68k,200,500ms,2.0,0.5,102m,38k,48m,72k,6g,4g,480s,5s,1,true,0.6,true,true,0.7999999999999999
1371,50m,104k,600,300ms,1.0,0.5,30m,84k,48m,108k,1g,10g,160s,7s,1,false,0.7999999999999999,true,true,0.7
1372,18m,2k,600,600ms,4.0,0.25,42m,76k,80m,6k,8g,4g,380s,1s,1,true,0.6,false,true,0.7999999999999999
1373,114m,28k,600,800ms,3.5,0.75,24m,42k,88m,38k,7g,7g,460s,6s,3,true,0.7,true,true,0.8999999999999999
1374,58m,112k,100,300ms,4.0,0.25,42m,102k,120m,24k,6g,1g,200s,7s,4,true,0.8999999999999999,true,true,0.8999999999999999
1375,106m,108k,900,800ms,2.0,0.5,20m,44k,8m,96k,4g,8g,340s,4s,1,true,0.7,false,true,0.7999999999999999
1376,92m,54k,600,500ms,1.0,0.5,44m,26k,8m,16k,9g,4g,20s,9s,2,true,0.6,false,false,0.7999999999999999
1377,96m,4k,600,400ms,2.0,0.5,76m,74k,24m,118k,9g,5g,200s,3s,7,true,0.5,true,false,0.6
1378,8m,48k,600,800ms,3.0,0.75,72m,72k,72m,14k,2g,3g,440s,9s,3,true,0.8999999999999999,true,false,0.8999999999999999
1379,2m,78k,800,600ms,1.5,0.25,122m,26k,32m,118k,9g,11g,80s,3s,6,false,0.8999999999999999,true,true,0.5
1380,96m,42k,900,700ms,4.0,0.25,46m,28k,88m,32k,3g,4g,180s,3s,4,true,0.6,false,true,0.5
1381,28m,126k,800,700ms,1.0,0.5,80m,70k,32m,44k,11g,1g,240s,8s,1,true,0.7,false,false,0.7
1382,18m,58k,500,600ms,3.0,0.75,112m,86k,64m,76k,6g,7g,160s,8s,2,true,0.6,false,true,0.7
1383,8m,94k,400,500ms,1.0,0.75,64m,48k,120m,14k,8g,4g,280s,7s,6,false,0.7999999999999999,false,true,0.5
1384,68m,16k,600,400ms,4.5,0.75,106m,2k,56m,38k,2g,7g,180s,7s,4,false,0.5,false,false,0.5
1385,118m,14k,100,300ms,2.5,0.75,62m,84k,40m,112k,1g,7g,460s,5s,3,true,0.8999999999999999,true,false,0.7999999999999999
1386,98m,116k,100,900ms,3.0,0.75,124m,96k,72m,124k,9g,1g,140s,1s,1,false,0.8999999999999999,true,true,0.8999999999999999
1387,90m,50k,800,700ms,2.5,0.5,50m,102k,80m,114k,2g,5g,100s,5s,5,false,0.7999999999999999,true,false,0.8999999999999999
1388,30m,82k,100,900ms,3.0,0.25,72m,120k,72m,6k,9g,8g,60s,2s,3,true,0.8999999999999999,false,true,0.6
1389,2m,16k,900,400ms,2.0,0.75,90m,76k,48m,96k,6g,11g,320s,1s,7,true,0.6,true,false,0.7999999999999999
1390,10m,104k,500,700ms,4.5,0.25,94m,24k,56m,82k,1g,11g,240s,5s,6,false,0.8999999999999999,false,true,0.5
1391,10m,76k,400,800ms,4.0,0.5,110m,4k,80m,68k,10g,1g,100s,4s,2,true,0.6,false,false,0.8999999999999999
1392,40m,50k,200,200ms,1.5,0.75,100m,10k,120m,12k,10g,4g,340s,1s,4,false,0.5,false,false,0.7999999999999999
1393,110m,20k,700,500ms,3.5,0.25,114m,64k,96m,104k,9g,9g,440s,1s,2,true,0.7,true,false,0.5
1394,64m,70k,500,900ms,3.0,0.5,116m,116k,104m,2k,11g,4g,80s,8s,4,false,0.7999999999999999,false,true,0.7
1395,16m,126k,900,900ms,4.5,0.75,24m,116k,96m,82k,11g,1g,320s,6s,6,true,0.5,true,false,0.7999999999999999
1396,104m,78k,500,600ms,4.5,0.5,30m,10k,112m,110k,3g,2g,320s,3s,1,true,0.7,false,false,0.5
